timestamp,kpi,anomaly_true
2024-01-02 01:49:00,0.5649206629261319,0
2024-01-02 01:50:00,0.6638289561083793,0
2024-01-02 01:51:00,0.6722296252681486,0
2024-01-02 01:52:00,0.4743421464954043,0
2024-01-02 01:53:00,0.6838462848865748,0
2024-01-02 01:54:00,0.5166792043375666,0
2024-01-02 01:55:00,0.5440757769777748,0
2024-01-02 01:56:00,0.3855149365288191,0
2024-01-02 01:57:00,0.30730931919739135,0
2024-01-02 01:58:00,0.3346565918112611,0
2024-01-02 01:59:00,0.4644559800931891,0
2024-01-02 02:00:00,0.6377573110110972,0
2024-01-02 02:01:00,0.6731722846703891,0
2024-01-02 02:02:00,0.6274167627392371,0
2024-01-02 02:03:00,0.37733744523420687,0
2024-01-02 02:04:00,0.5095593353924729,0
2024-01-02 02:05:00,0.5473349150847766,0
2024-01-02 02:06:00,0.6454938184893189,0
2024-01-02 02:07:00,0.6699543216043009,0
2024-01-02 02:08:00,0.3012692139690514,0
2024-01-02 02:09:00,0.4007832820649276,0
2024-01-02 02:10:00,0.3100391743624488,0
2024-01-02 02:11:00,0.5608737900080993,0
2024-01-02 02:12:00,0.5311751200881092,0
2024-01-02 02:13:00,0.3996356377844034,0
2024-01-02 02:14:00,0.43812484977117916,0
2024-01-02 02:15:00,0.3568433804368185,0
2024-01-02 02:16:00,0.43056155505696436,0
2024-01-02 02:17:00,0.30574231263083745,0
2024-01-02 02:18:00,0.6026212020113604,0
2024-01-02 02:19:00,0.4371796837260336,0
2024-01-02 02:20:00,0.6262745559907075,0
2024-01-02 02:21:00,0.6065326768491992,0
2024-01-02 02:22:00,0.39685514995345483,0
2024-01-02 02:23:00,0.5271384155144119,0
2024-01-02 02:24:00,0.41405099255586286,0
2024-01-02 02:25:00,0.6541710058456747,0
2024-01-02 02:26:00,0.541375882822073,0
2024-01-02 02:27:00,0.6743638485816386,0
2024-01-02 02:28:00,0.6564064222668122,0
2024-01-02 02:29:00,0.3018717853984284,0
2024-01-02 02:30:00,0.48484118010288924,0
2024-01-02 02:31:00,0.325376659252461,0
2024-01-02 02:32:00,0.596333280599058,0
2024-01-02 02:33:00,0.5484246664863104,0
2024-01-02 02:34:00,0.6685532337302275,0
2024-01-02 02:35:00,0.34427489681463097,0
2024-01-02 02:36:00,0.6986977287130505,0
2024-01-02 02:37:00,0.3883873229145826,0
2024-01-02 02:38:00,0.35072716619116456,0
2024-01-02 02:39:00,0.42516163426998654,0
2024-01-02 02:40:00,0.4353971492312687,0
2024-01-02 02:41:00,0.534359793824741,0
2024-01-02 02:42:00,0.32515172737775067,0
2024-01-02 02:43:00,0.4450388601634986,0
2024-01-02 02:44:00,0.5887257836545693,0
2024-01-02 02:45:00,0.36975945080252876,0
2024-01-02 02:46:00,0.6870368159040843,0
2024-01-02 02:47:00,0.4429160754842038,0
2024-01-02 02:48:00,0.4201663306125655,0
2024-01-02 02:49:00,0.375165208883305,0
2024-01-02 02:50:00,0.3702537643658763,0
2024-01-02 02:51:00,0.6083313602622478,0
2024-01-02 02:52:00,0.6403336375816262,0
2024-01-02 02:53:00,0.6743968563686857,0
2024-01-02 02:54:00,0.59152042761404,0
2024-01-02 02:55:00,0.42679185892262306,0
2024-01-02 02:56:00,0.44199094643259207,0
2024-01-02 02:57:00,0.3280740772003071,0
2024-01-02 02:58:00,0.5486561728775912,0
2024-01-02 02:59:00,0.5337763227459281,0
2024-01-02 03:00:00,0.37971435127226266,0
2024-01-02 03:01:00,0.32435440285845635,0
2024-01-02 03:02:00,0.30390068588467556,0
2024-01-02 03:03:00,0.5537902906047967,0
2024-01-02 03:04:00,0.4706535378027093,0
2024-01-02 03:05:00,0.35581776458036324,0
2024-01-02 03:06:00,0.33478390892298737,0
2024-01-02 03:07:00,0.36884848970253087,0
2024-01-02 03:08:00,0.6283375563973169,0
2024-01-02 03:09:00,0.6911696354457018,0
2024-01-02 03:10:00,0.699155117836592,0
2024-01-02 03:11:00,0.45053513180328386,0
2024-01-02 03:12:00,0.3674903037899182,0
2024-01-02 03:13:00,0.47978159580937807,0
2024-01-02 03:14:00,0.6246258774283554,0
2024-01-02 03:15:00,0.46516405749819495,0
2024-01-02 03:16:00,0.582108881328685,0
2024-01-02 03:17:00,0.6581646684847015,0
2024-01-02 03:18:00,0.4831359490780156,0
2024-01-02 03:19:00,0.3420422483749381,0
2024-01-02 03:20:00,0.4217040168321616,0
2024-01-02 03:21:00,0.6286384007535262,0
2024-01-02 03:22:00,0.5145345118393279,0
2024-01-02 03:23:00,0.42687439940078475,0
2024-01-02 03:24:00,0.3547920221658591,0
2024-01-02 03:25:00,0.6737565167487822,0
2024-01-02 03:26:00,0.6350198755079435,0
2024-01-02 03:27:00,0.48991717094205894,0
2024-01-02 03:28:00,0.780012221780057,1
2024-01-02 03:29:00,0.4278866659577021,0
2024-01-02 03:30:00,0.3693081116297558,0
2024-01-02 03:31:00,0.5492642545210831,0
2024-01-02 03:32:00,0.3332712858764424,0
2024-01-02 03:33:00,0.6457025583438513,0
2024-01-02 03:34:00,0.43394909464442183,0
2024-01-02 03:35:00,0.4034078933120448,0
2024-01-02 03:36:00,0.5739848153544165,0
2024-01-02 03:37:00,0.657237860212742,0
2024-01-02 03:38:00,0.644945205859674,0
2024-01-02 03:39:00,0.5360790658843313,0
2024-01-02 03:40:00,0.6534138701623158,0
2024-01-02 03:41:00,0.6756851403343278,0
2024-01-02 03:42:00,0.6755591549815004,0
2024-01-02 03:43:00,0.33988730890966584,0
2024-01-02 03:44:00,0.6410606554952291,0
2024-01-02 03:45:00,0.3330829749441162,0
2024-01-02 03:46:00,0.6338193528311908,0
2024-01-02 03:47:00,0.5399002735022134,0
2024-01-02 03:48:00,0.4527678629090478,0
2024-01-02 03:49:00,0.47374252328344835,0
2024-01-02 03:50:00,0.676603499854879,0
2024-01-02 03:51:00,0.4626721033603602,0
2024-01-02 03:52:00,0.4115800521366494,0
2024-01-02 03:53:00,0.34652162091041866,0
2024-01-02 03:54:00,0.36296430748815606,0
2024-01-02 03:55:00,0.5288640326297435,0
2024-01-02 03:56:00,0.5543150078925057,0
2024-01-02 03:57:00,0.35178016154088154,0
2024-01-02 03:58:00,0.6318738109072766,0
2024-01-02 03:59:00,0.5269675780808081,0
2024-01-02 04:00:00,0.34649754396922905,0
2024-01-02 04:01:00,0.5443730343416564,0
2024-01-02 04:02:00,0.3930435007188253,0
2024-01-02 04:03:00,0.5013157805136201,0
2024-01-02 04:04:00,0.6686648140205762,0
2024-01-02 04:05:00,0.5106852324489544,0
2024-01-02 04:06:00,0.6864791676503641,0
2024-01-02 04:07:00,0.40784912690399966,0
2024-01-02 04:08:00,0.5266091373493826,0
2024-01-02 04:09:00,0.5007420691777364,0
2024-01-02 04:10:00,0.6329928009400514,0
2024-01-02 04:11:00,0.3459445560792187,0
2024-01-02 04:12:00,0.4337355592154534,0
2024-01-02 04:13:00,0.43275675022576787,0
2024-01-02 04:14:00,0.6042900620847954,0
2024-01-02 04:15:00,0.6053882640541524,0
2024-01-02 04:16:00,0.3434500511017846,0
2024-01-02 04:17:00,0.40884263564323603,0
2024-01-02 04:18:00,0.545916778353859,0
2024-01-02 04:19:00,0.3902092686519194,0
2024-01-02 04:20:00,0.6024096803580943,0
2024-01-02 04:21:00,0.5001982530870379,0
2024-01-02 04:22:00,0.30310249358468627,0
2024-01-02 04:23:00,0.456582599894166,0
2024-01-02 04:24:00,0.7810391214800231,1
2024-01-02 04:25:00,0.5559924994539722,0
2024-01-02 04:26:00,0.4015195634384688,0
2024-01-02 04:27:00,0.515591474864579,0
2024-01-02 04:28:00,0.5305235967273177,0
2024-01-02 04:29:00,0.4932388461221334,0
2024-01-02 04:30:00,0.5216060205271416,0
2024-01-02 04:31:00,0.6584158811168775,0
2024-01-02 04:32:00,0.3403434903513822,0
2024-01-02 04:33:00,0.353982501421652,0
2024-01-02 04:34:00,0.3915655739881407,0
2024-01-02 04:35:00,0.5896672549246817,0
2024-01-02 04:36:00,0.48324739619201895,0
2024-01-02 04:37:00,0.5343571287357824,0
2024-01-02 04:38:00,0.6800479407131118,0
2024-01-02 04:39:00,0.6171676644044373,0
2024-01-02 04:40:00,0.40447851591860223,0
2024-01-02 04:41:00,0.6232084135347189,0
2024-01-02 04:42:00,0.30207533177564744,0
2024-01-02 04:43:00,0.59472041266544,0
2024-01-02 04:44:00,0.42225512685391947,0
2024-01-02 04:45:00,0.37795630321408435,0
2024-01-02 04:46:00,0.6492462913724778,0
2024-01-02 04:47:00,0.7270170015035016,1
2024-01-02 04:48:00,0.5158904872027575,0
2024-01-02 04:49:00,0.6209641468041955,0
2024-01-02 04:50:00,0.6253966906444637,0
2024-01-02 04:51:00,0.4597133128791414,0
2024-01-02 04:52:00,0.35891761162632957,0
2024-01-02 04:53:00,0.3609655086068324,0
2024-01-02 04:54:00,0.4792425251183264,0
2024-01-02 04:55:00,0.3013806780698994,0
2024-01-02 04:56:00,0.42616407008195634,0
2024-01-02 04:57:00,0.42617858015106325,0
2024-01-02 04:58:00,0.38158891276425866,0
2024-01-02 04:59:00,0.6148346753141463,0
2024-01-02 05:00:00,0.6452086132457012,0
2024-01-02 05:01:00,0.40660242781693956,0
2024-01-02 05:02:00,0.6250484315573877,0
2024-01-02 05:03:00,0.6203216457873064,0
2024-01-02 05:04:00,0.41280724043900885,0
2024-01-02 05:05:00,0.33380889942056946,0
2024-01-02 05:06:00,0.6790728219828284,0
2024-01-02 05:07:00,0.504811859953398,0
2024-01-02 05:08:00,0.6281361949399483,0
2024-01-02 05:09:00,0.7657130922695897,1
2024-01-02 05:10:00,0.5396033145258955,0
2024-01-02 05:11:00,0.6158988460099658,0
2024-01-02 05:12:00,0.6330900731353706,0
2024-01-02 05:13:00,0.6348426137496325,0
2024-01-02 05:14:00,0.49741599008175474,0
2024-01-02 05:15:00,0.639387188531493,0
2024-01-02 05:16:00,0.3862902614444699,0
2024-01-02 05:17:00,0.5491777006748118,0
2024-01-02 05:18:00,0.5605090909084431,0
2024-01-02 05:19:00,0.6664242576020082,0
2024-01-02 05:20:00,0.38171494986392596,0
2024-01-02 05:21:00,0.5825645419326848,0
2024-01-02 05:22:00,0.6549851927046354,0
2024-01-02 05:23:00,0.5744203654148232,0
2024-01-02 05:24:00,0.5421189658611221,0
2024-01-02 05:25:00,0.6916995558652129,0
2024-01-02 05:26:00,0.30312949671393796,0
2024-01-02 05:27:00,0.5717984719241203,0
2024-01-02 05:28:00,0.3251802210953452,0
2024-01-02 05:29:00,0.6565212221501484,0
2024-01-02 05:30:00,0.614373730655311,0
2024-01-02 05:31:00,0.4551416634580422,0
2024-01-02 05:32:00,0.7723192044669256,1
2024-01-02 05:33:00,0.4892354845274467,0
2024-01-02 05:34:00,0.6471528761881474,0
2024-01-02 05:35:00,0.6783042333353719,0
2024-01-02 05:36:00,0.34996171222331285,0
2024-01-02 05:37:00,0.40143155172707995,0
2024-01-02 05:38:00,0.4080211221390213,0
2024-01-02 05:39:00,0.5040992246823118,0
2024-01-02 05:40:00,0.39610008287181037,0
2024-01-02 05:41:00,0.392602968489864,0
2024-01-02 05:42:00,0.385459918825215,0
2024-01-02 05:43:00,0.40190043410914766,0
2024-01-02 05:44:00,0.31839255724652754,0
2024-01-02 05:45:00,0.38577900023011424,0
2024-01-02 05:46:00,0.44456834584590876,0
2024-01-02 05:47:00,0.519213365053415,0
2024-01-02 05:48:00,0.5311408657273313,0
2024-01-02 05:49:00,0.5830871270320406,0
2024-01-02 05:50:00,0.5033920193017565,0
2024-01-02 05:51:00,0.6108927258489412,0
2024-01-02 05:52:00,0.5459906576646021,0
2024-01-02 05:53:00,0.5762849022640387,0
2024-01-02 05:54:00,0.33125158873085603,0
2024-01-02 05:55:00,0.6096351338202664,0
2024-01-02 05:56:00,0.3411811102713134,0
2024-01-02 05:57:00,0.3516488384708027,0
2024-01-02 05:58:00,0.6919889313063581,0
2024-01-02 05:59:00,0.733841445956117,1
2024-01-02 06:00:00,0.6073724393101069,0
2024-01-02 06:01:00,0.49095427123771884,0
2024-01-02 06:02:00,0.5304039881732521,0
2024-01-02 06:03:00,0.5265517469133139,0
2024-01-02 06:04:00,0.6121156885925731,0
2024-01-02 06:05:00,0.5704210465427688,0
2024-01-02 06:06:00,0.4623636167100038,0
2024-01-02 06:07:00,0.6657858002855078,0
2024-01-02 06:08:00,0.4595312641996959,0
2024-01-02 06:09:00,0.30126773308083216,0
2024-01-02 06:10:00,0.32183612328336747,0
2024-01-02 06:11:00,0.46609868566084617,0
2024-01-02 06:12:00,0.37809275593782554,0
2024-01-02 06:13:00,0.4218067741507708,0
2024-01-02 06:14:00,0.3002873231331172,0
2024-01-02 06:15:00,0.4469024597012937,0
2024-01-02 06:16:00,0.47435268851053236,0
2024-01-02 06:17:00,0.6721579497589414,0
2024-01-02 06:18:00,0.45755481028969186,0
2024-01-02 06:19:00,0.4547033594348007,0
2024-01-02 06:20:00,0.670667550594812,0
2024-01-02 06:21:00,0.64406843047523,0
2024-01-02 06:22:00,0.5150370601452766,0
2024-01-02 06:23:00,0.5105671193757758,0
2024-01-02 06:24:00,0.32890382097217474,0
2024-01-02 06:25:00,0.510485324960239,0
2024-01-02 06:26:00,0.516547500374424,0
2024-01-02 06:27:00,0.4387657433917676,0
2024-01-02 06:28:00,0.6458861583346289,0
2024-01-02 06:29:00,0.5844218947337282,0
2024-01-02 06:30:00,0.3680782708226475,0
2024-01-02 06:31:00,0.30896530256082066,0
2024-01-02 06:32:00,0.4729589629568279,0
2024-01-02 06:33:00,0.30892576223515894,0
2024-01-02 06:34:00,0.3296948787624938,0
2024-01-02 06:35:00,0.6992229580917073,0
2024-01-02 06:36:00,0.43917153086300215,0
2024-01-02 06:37:00,0.5534145538004787,0
2024-01-02 06:38:00,0.6468968157196331,0
2024-01-02 06:39:00,0.5530620375624555,0
2024-01-02 06:40:00,0.3442208415537186,0
2024-01-02 06:41:00,0.30600009005665885,0
2024-01-02 06:42:00,0.4004940086278119,0
2024-01-02 06:43:00,0.6338373009858336,0
2024-01-02 06:44:00,0.6244659632416658,0
2024-01-02 06:45:00,0.3822628802145507,0
2024-01-02 06:46:00,0.32291057208916546,0
2024-01-02 06:47:00,0.6522934236729387,0
2024-01-02 06:48:00,0.313166224526452,0
2024-01-02 06:49:00,0.3683549196843414,0
2024-01-02 06:50:00,0.44059679136295743,0
2024-01-02 06:51:00,0.4532109046169708,0
2024-01-02 06:52:00,0.39028195730610804,0
2024-01-02 06:53:00,0.6045949123922212,0
2024-01-02 06:54:00,0.6270619057397272,0
2024-01-02 06:55:00,0.4706230527077442,0
2024-01-02 06:56:00,0.42509060497442464,0
2024-01-02 06:57:00,0.6509405619600434,0
2024-01-02 06:58:00,0.6017753539782016,0
2024-01-02 06:59:00,0.4883693507457443,0
2024-01-02 07:00:00,0.684090882317032,0
2024-01-02 07:01:00,0.6627812720029902,0
2024-01-02 07:02:00,0.3266341975633698,0
2024-01-02 07:03:00,0.5983882849196378,0
2024-01-02 07:04:00,0.5529455436450379,0
2024-01-02 07:05:00,0.5990604849563699,0
2024-01-02 07:06:00,0.6482616553754579,0
2024-01-02 07:07:00,0.6773708736788345,0
2024-01-02 07:08:00,0.4167531143332776,0
2024-01-02 07:09:00,0.7658547080394533,1
2024-01-02 07:10:00,0.3849355573379468,0
2024-01-02 07:11:00,0.6862086326378548,0
2024-01-02 07:12:00,0.5633742803615969,0
2024-01-02 07:13:00,0.46956351113261735,0
2024-01-02 07:14:00,0.3338059056400875,0
2024-01-02 07:15:00,0.4393822710639173,0
2024-01-02 07:16:00,0.6612614233738457,0
2024-01-02 07:17:00,0.6517166287038781,0
2024-01-02 07:18:00,0.5030681155904889,0
2024-01-02 07:19:00,0.6620140794301916,0
2024-01-02 07:20:00,0.31419374487500723,0
2024-01-02 07:21:00,0.3096672595874601,0
2024-01-02 07:22:00,0.5863561544527924,0
2024-01-02 07:23:00,0.5977053117622435,0
2024-01-02 07:24:00,0.4529939538063161,0
2024-01-02 07:25:00,0.5794714365542406,0
2024-01-02 07:26:00,0.40420677859453463,0
2024-01-02 07:27:00,0.375678483509449,0
2024-01-02 07:28:00,0.32509324030661163,0
2024-01-02 07:29:00,0.4549418351815605,0
2024-01-02 07:30:00,0.43640530514526943,0
2024-01-02 07:31:00,0.6686024188327014,0
2024-01-02 07:32:00,0.600814577416982,0
2024-01-02 07:33:00,0.5332311869081221,0
2024-01-02 07:34:00,0.6830366276794072,0
2024-01-02 07:35:00,0.33814102732059836,0
2024-01-02 07:36:00,0.3344559843817035,0
2024-01-02 07:37:00,0.402625203217248,0
2024-01-02 07:38:00,0.4122957620889862,0
2024-01-02 07:39:00,0.34728643170754436,0
2024-01-02 07:40:00,0.5477258377055724,0
2024-01-02 07:41:00,0.47431139933151933,0
2024-01-02 07:42:00,0.6693105266526267,0
2024-01-02 07:43:00,0.6935905043161389,0
2024-01-02 07:44:00,0.4225302926078041,0
2024-01-02 07:45:00,0.32333314835366106,0
2024-01-02 07:46:00,0.4557227293161136,0
2024-01-02 07:47:00,0.636005809794262,0
2024-01-02 07:48:00,0.6872142431230395,0
2024-01-02 07:49:00,0.36989307212994293,0
2024-01-02 07:50:00,0.4580129772693721,0
2024-01-02 07:51:00,0.6877491176230427,0
2024-01-02 07:52:00,0.3275427582369658,0
2024-01-02 07:53:00,0.6360466424722191,0
2024-01-02 07:54:00,0.6615815661236009,0
2024-01-02 07:55:00,0.4462042879332521,0
2024-01-02 07:56:00,0.3412585141566341,0
2024-01-02 07:57:00,0.4876426923826492,0
2024-01-02 07:58:00,0.5565104192902999,0
2024-01-02 07:59:00,0.646276579591739,0
2024-01-02 08:00:00,0.5123050856608526,0
2024-01-02 08:01:00,0.7175723099962429,1
2024-01-02 08:02:00,0.37866634732442256,0
2024-01-02 08:03:00,0.40571485821665343,0
2024-01-02 08:04:00,0.3071372372203479,0
2024-01-02 08:05:00,0.6223760995960761,0
2024-01-02 08:06:00,0.3372012895769357,0
2024-01-02 08:07:00,0.3962525114501909,0
2024-01-02 08:08:00,0.40029435000120733,0
2024-01-02 08:09:00,0.6094923802476813,0
2024-01-02 08:10:00,0.37724232698293597,0
2024-01-02 08:11:00,0.5501437708845983,0
2024-01-02 08:12:00,0.6216870289161894,0
2024-01-02 08:13:00,0.6894134938204161,0
2024-01-02 08:14:00,0.42736378449364754,0
2024-01-02 08:15:00,0.40632578221475785,0
2024-01-02 08:16:00,0.33942173322216956,0
2024-01-02 08:17:00,0.36449344241020154,0
2024-01-02 08:18:00,0.34757117966122064,0
2024-01-02 08:19:00,0.34377038843890073,0
2024-01-02 08:20:00,0.40484124741886335,0
2024-01-02 08:21:00,0.6539396566091485,0
2024-01-02 08:22:00,0.4524042278886462,0
2024-01-02 08:23:00,0.6807033644597571,0
2024-01-02 08:24:00,0.3074732092285324,0
2024-01-02 08:25:00,0.5602287094464975,0
2024-01-02 08:26:00,0.4722261866680769,0
2024-01-02 08:27:00,0.4673404509304395,0
2024-01-02 08:28:00,0.6776936061317201,0
2024-01-02 08:29:00,0.4865818198304057,0
2024-01-02 08:30:00,0.3545751983335809,0
2024-01-02 08:31:00,0.6302385372668129,0
2024-01-02 08:32:00,0.664425715697549,0
2024-01-02 08:33:00,0.33028388116836377,0
2024-01-02 08:34:00,0.36256121441932415,0
2024-01-02 08:35:00,0.5560655759109047,0
2024-01-02 08:36:00,0.35332089234687936,0
2024-01-02 08:37:00,0.5114835530179765,0
2024-01-02 08:38:00,0.6871264805137218,0
2024-01-02 08:39:00,0.4980591336564084,0
2024-01-02 08:40:00,0.48696065396143867,0
2024-01-02 08:41:00,0.32061616758251144,0
2024-01-02 08:42:00,0.4524118940886484,0
2024-01-02 08:43:00,0.4960018723701797,0
2024-01-02 08:44:00,0.48468512983479206,0
2024-01-02 08:45:00,0.4348068789700591,0
2024-01-02 08:46:00,0.3756665906142815,0
2024-01-02 08:47:00,0.5434125396351486,0
2024-01-02 08:48:00,0.581210717110441,0
2024-01-02 08:49:00,0.6854261383837388,0
2024-01-02 08:50:00,0.5419735911543864,0
2024-01-02 08:51:00,0.6669625796971382,0
2024-01-02 08:52:00,0.5758539566978156,0
2024-01-02 08:53:00,0.5246528499662194,0
2024-01-02 08:54:00,0.5532275901152119,0
2024-01-02 08:55:00,0.5657670892155329,0
2024-01-02 08:56:00,0.6047081564187131,0
2024-01-02 08:57:00,0.5397262699967296,0
2024-01-02 08:58:00,0.7455860754688035,1
2024-01-02 08:59:00,0.5570474692143493,0
2024-01-02 09:00:00,0.48536404865605853,0
2024-01-02 09:01:00,0.3754939572291671,0
2024-01-02 09:02:00,0.4737532932809403,0
2024-01-02 09:03:00,0.6553573890896179,0
2024-01-02 09:04:00,0.6918978742647514,0
2024-01-02 09:05:00,0.5130441475445799,0
2024-01-02 09:06:00,0.5365188770058713,0
2024-01-02 09:07:00,0.42787744030805297,0
2024-01-02 09:08:00,0.41106719120038626,0
2024-01-02 09:09:00,0.6053420128910485,0
2024-01-02 09:10:00,0.44874389741359655,0
2024-01-02 09:11:00,0.5877570690366225,0
2024-01-02 09:12:00,0.5339661186356561,0
2024-01-02 09:13:00,0.5972941930344446,0
2024-01-02 09:14:00,0.6811673749798698,0
2024-01-02 09:15:00,0.6731951299562833,0
2024-01-02 09:16:00,0.4474732801978324,0
2024-01-02 09:17:00,0.564642093840896,0
2024-01-02 09:18:00,0.679610215908548,0
2024-01-02 09:19:00,0.507137888001798,0
2024-01-02 09:20:00,0.5109084479805956,0
2024-01-02 09:21:00,0.5718923116537457,0
2024-01-02 09:22:00,0.5960818980238305,0
2024-01-02 09:23:00,0.36586554096106916,0
2024-01-02 09:24:00,0.40819979732334005,0
2024-01-02 09:25:00,0.6207959044993003,0
2024-01-02 09:26:00,0.4483955982922456,0
2024-01-02 09:27:00,0.6683444648383756,0
2024-01-02 09:28:00,0.3057405766014058,0
2024-01-02 09:29:00,0.30051130281234517,0
2024-01-02 09:30:00,0.5358200388580818,0
2024-01-02 09:31:00,0.3355397354838442,0
2024-01-02 09:32:00,0.5498853359961335,0
2024-01-02 09:33:00,0.45656785469292366,0
2024-01-02 09:34:00,0.6890732494185354,0
2024-01-02 09:35:00,0.4998704056822618,0
2024-01-02 09:36:00,0.32766457063149823,0
2024-01-02 09:37:00,0.5242024368803271,0
2024-01-02 09:38:00,0.5212856408121798,0
2024-01-02 09:39:00,0.36527347813430594,0
2024-01-02 09:40:00,0.6590767117113916,0
2024-01-02 09:41:00,0.3964490574323145,0
2024-01-02 09:42:00,0.38976877843110114,0
2024-01-02 09:43:00,0.5449425801756125,0
